**** Ridge ****

Terrain cut 1


polynomial = 29 
lambda = 7.906043210907669e-12


Parameters with uncertainties
170972.858398  +/-  5731747.866084
11076.060547  +/-  5668649.720948
-155418.544922  +/-  6406325.257556
-235234.981445  +/-  6224487.548964
-150480.452148  +/-  9236635.067695
217572.216797  +/-  12525242.623235
244707.328613  +/-  8232919.542013
-527078.037109  +/-  7511239.897614
99533.128906  +/-  9534507.739517
13766.180664  +/-  7900454.270874
16382.624023  +/-  2814143.981087
1036124.582031  +/-  10136479.909873
-1003163.938477  +/-  12899844.077362
-95948.492188  +/-  13748542.401999
265300.507812  +/-  10201694.911666
260070.109375  +/-  9344715.053206
520519.917969  +/-  15512533.779609
-315691.662109  +/-  9774797.313976
-387361.201172  +/-  7580777.491421
-218229.484375  +/-  10314281.773919
-269327.620117  +/-  9081922.365989
-386061.923828  +/-  9366279.604389
-324063.474609  +/-  9536604.781035
-74327.845703  +/-  8713889.780418
191411.351074  +/-  8759729.047327
276694.441406  +/-  9565059.779007
133740.553955  +/-  9290214.821129
-95186.892578  +/-  9072279.219239
-197394.959473  +/-  10298717.379795
-98883.021484  +/-  7561820.031409
79444.134766  +/-  9734221.535249
262605.722656  +/-  15509057.089539
135453.708984  +/-  9317774.717393
-253129.072266  +/-  10178948.990728
84814.771484  +/-  13739989.516608
125246.226562  +/-  12897389.815518
-125483.599609  +/-  10153480.137063
1086059.792969  +/-  10263962.180226
-746321.538086  +/-  9467487.840412
-117184.53125  +/-  10089842.910571
170075.21875  +/-  7818096.505212
-9008.007812  +/-  9369507.130015
583739.375  +/-  13951954.784788
-243506.3125  +/-  10703724.86362
-421588.546875  +/-  10920048.415877
-309969.824219  +/-  13442010.343249
-367504.410156  +/-  10201316.356899
-516521.865234  +/-  11386010.616776
-527356.908203  +/-  12501612.498381
-332215.176758  +/-  10754670.156553
-32572.556641  +/-  9690557.606485
184615.193359  +/-  10751456.109166
191135.763672  +/-  12635582.257849
16317.556641  +/-  11370993.789476
-149515.035645  +/-  10351169.626011
-101650.65918  +/-  13420460.51187
134658.730469  +/-  10963584.76772
261723.460938  +/-  10711760.374334
118071.199219  +/-  13937604.915601
-110160.703125  +/-  9425437.507162
220644.474609  +/-  7823463.825817
-9796.941406  +/-  10135404.956748
136022.082031  +/-  9448434.154331
-166741.773438  +/-  10295028.580595
-1054594.402344  +/-  10290290.566812
959727.892578  +/-  13863229.914364
187335.0  +/-  15466047.06177
-177033.046875  +/-  15402691.25519
-776995.25  +/-  12681264.342957
314154.507812  +/-  15717446.338017
-128395.304688  +/-  18181987.032743
-25443.099609  +/-  12482714.176186
387110.623047  +/-  12572464.933316
558993.148438  +/-  12763586.302769
449763.052734  +/-  14445011.38771
241143.749512  +/-  12444025.989333
79024.982422  +/-  11298859.433233
12169.925781  +/-  15587125.097808
9480.982422  +/-  15646038.862466
7797.112305  +/-  11297571.864542
-57803.425781  +/-  12422867.053848
-150877.37207  +/-  14444184.594501
-152408.351562  +/-  12791753.948418
53013.671875  +/-  12578696.138581
299634.044922  +/-  12488424.949342
168300.158691  +/-  18191950.818991
-436492.800781  +/-  15712664.890193
-634833.886719  +/-  12682832.049365
809248.5  +/-  15405537.508609
-310336.912109  +/-  15473758.3901
-95131.308594  +/-  13863852.249387
131518.580078  +/-  10303699.823832

MSE whole data set =  3.6051276646258748
R2 whole data set =  0.9662012949547693

Resampling:

Mean MSE on train data =  3.552082878194421
Mean MSE on test data =  4.215374845237407

Mean R2 on train data =  0.9666868599084065
Mean R2 on test data =  0.9602327943379236

***********************************************

Terrain cut 3


polynomial = 30 
lambda = 3.727593720314938e-12


Parameters with uncertainties
236.448226  +/-  9139.926752
-424.628838  +/-  400886.800938
-47.521652  +/-  400983.84557
10600.408447  +/-  7236136.353394
3194.452332  +/-  5993970.636295
-1459.680176  +/-  7245347.245603
-74052.568359  +/-  61717018.71925
-74017.448242  +/-  53631508.865346
4641.660156  +/-  53600798.866695
33740.585938  +/-  61905258.697027
235234.8125  +/-  280347516.964559
598920.8125  +/-  271298256.068222
75252.546875  +/-  254517797.977952
-53280.101562  +/-  271185726.345762
-244720.0  +/-  282045739.527291
-332087.34375  +/-  701246775.093575
-1922304.25  +/-  781319321.401197
-1128817.4375  +/-  722911726.816891
180230.65625  +/-  721023263.637855
284364.125  +/-  782190853.901246
770498.3125  +/-  709137203.812482
233830.0  +/-  901037310.880597
2306184.5  +/-  1204361836.785107
3252902.15625  +/-  1111423191.710834
-6425.4375  +/-  1106199127.025105
90648.90625  +/-  1104891929.085647
-924841.84375  +/-  1210090817.378817
-1029560.625  +/-  917461186.827217
-278576.9375  +/-  470117599.329058
292662.0  +/-  743082824.57198
-2432556.71875  +/-  731573918.08786
-312154.375  +/-  812634495.119116
664526.8125  +/-  789822616.098228
-849777.445312  +/-  732769657.292896
939844.21875  +/-  750913928.322628
176883.25  +/-  465439956.859206
70517.625  +/-  569702824.44277
-1645669.273438  +/-  604193145.751779
-1319559.3125  +/-  720439963.131761
-2022229.875  +/-  648530569.306903
-179400.609375  +/-  630054385.373392
66340.65625  +/-  645941904.443883
344540.59375  +/-  716490577.598551
693727.234375  +/-  600661332.150371
620219.1875  +/-  636191952.054195
476949.0  +/-  381302690.110288
-910953.25  +/-  448587189.730769
853088.625  +/-  416867457.133124
1519440.15625  +/-  761463100.198067
-1082940.632812  +/-  792560015.514168
736303.390625  +/-  798638082.959557
-459305.46875  +/-  744866976.180424
536790.40625  +/-  410058656.074917
-715164.734375  +/-  461900277.820967
82133.40625  +/-  434496190.386543
222150.375  +/-  566697824.816209
473609.210938  +/-  575975162.833852
1448891.125  +/-  680735232.536638
2397955.34375  +/-  614610859.464185
446987.09375  +/-  685977095.664023
855977.796875  +/-  619368881.983527
-44032.75  +/-  692608351.356919
-514529.15625  +/-  612328404.381811
33442.234375  +/-  673883602.901637
-1070278.21875  +/-  560326831.731538
-420780.125  +/-  560096661.757783
-345807.53125  +/-  377059781.44716
1016235.3125  +/-  340384260.226929
554226.984375  +/-  313589407.96074
1070556.46875  +/-  535781211.483763
-279064.5  +/-  489399367.731894
902329.09375  +/-  660742777.580484
659693.953125  +/-  649616532.32152
-616402.8125  +/-  503513432.260605
-183704.515625  +/-  547317021.160727
-148883.9375  +/-  316534265.776342
-276241.515625  +/-  335059095.047151
-308732.6875  +/-  342549297.236916
-642415.25  +/-  428491326.494168
726060.46875  +/-  413415327.98691
-678714.625  +/-  500471412.620575
-582394.609375  +/-  438515451.676102
-941476.546875  +/-  558012449.626345
-874659.21875  +/-  687514235.026249
362962.546875  +/-  463769527.626266
565249.390625  +/-  710013210.103284
-829704.5  +/-  541610644.43158
413789.46875  +/-  432127284.766283
24066.96875  +/-  499072007.615509
643157.890625  +/-  395961105.874537
20793.15625  +/-  441195624.134051
-397250.5625  +/-  474450865.745403
183182.796875  +/-  398149634.558468
-1273047.15625  +/-  561025015.137252
-1548167.8125  +/-  523948344.929463
-602794.921875  +/-  618501531.059996
-1219012.296875  +/-  551139628.321383
-1569267.25  +/-  568100699.657244
705369.6875  +/-  569181859.280846
395419.96875  +/-  549398908.614304
-753753.5625  +/-  612294201.533517
864939.382812  +/-  522853785.946347
102934.9375  +/-  556231529.481518
929468.0625  +/-  402022977.333942
278902.0  +/-  451448396.696478
98759.875  +/-  345001063.085341
-220145.25  +/-  341029524.85422
-963186.34375  +/-  353400717.647417
-1602870.078125  +/-  471930790.246809
161976.8125  +/-  543716500.028063
-23328.34375  +/-  522162447.226825
-1694682.296875  +/-  571744155.99571
-784489.875  +/-  463274903.899082
915674.015625  +/-  576267484.89066
80481.421875  +/-  519356939.473336
-524899.125  +/-  531571126.313639
894950.390625  +/-  470469281.846646
-94677.9375  +/-  354429595.940794
564841.773438  +/-  334671992.232455
240077.1875  +/-  266639845.806501
550714.15625  +/-  350272426.205263
-399224.96875  +/-  318495096.859462
-80676.734375  +/-  365511826.937543
-964349.3125  +/-  418416432.38249
746519.574219  +/-  423231291.063711
1206261.5  +/-  490371449.284847
-395724.460938  +/-  484768364.780693
-658758.679688  +/-  409018918.329944
-157778.617188  +/-  410540458.294177
647757.765625  +/-  493380850.519624
-191572.671875  +/-  496448122.172743
-292227.871094  +/-  435932674.300386
520964.9375  +/-  416814192.83795
-411381.195312  +/-  364890422.719701
-60434.125  +/-  310408592.618402
45949.484375  +/-  345106248.621785
655156.9375  +/-  454243571.655661
-444357.015625  +/-  345703120.499833
796451.921875  +/-  486376827.147444
-95095.25  +/-  437472663.627539
918556.3125  +/-  525633040.752143
1583552.6875  +/-  462744912.597267
570910.5625  +/-  472027551.108093
515170.5  +/-  364943461.137802
117604.609375  +/-  416183437.545425
-243642.679688  +/-  362554573.094389
245050.1875  +/-  470428460.849906
-287183.101562  +/-  462520789.243401
-92399.109375  +/-  526504935.435281
-16460.3125  +/-  437829430.271488
-580451.125  +/-  486099795.483411
-538394.78125  +/-  341938305.453647
-128218.8125  +/-  422584889.854791
439064.1875  +/-  361510510.95485
-424541.78125  +/-  346523185.128411
1265964.421875  +/-  439140796.356046
612425.09375  +/-  408460646.976197
733374.0  +/-  580515519.680631
1164895.996094  +/-  477497671.329865
456807.96875  +/-  432278603.984341
1068876.386719  +/-  371635184.804299
1117892.65625  +/-  399836366.297877
37445.101562  +/-  401288793.850666
-626468.609375  +/-  373579883.880416
34233.398438  +/-  431613986.662447
-185039.515625  +/-  477317797.2591
91443.109375  +/-  579651739.788812
-438888.75  +/-  411330644.731175
-442442.625  +/-  437217956.569981
-653733.515625  +/-  313060619.487876
-204165.6875  +/-  319446596.310828
-3736.046875  +/-  199629815.699463
-372938.9375  +/-  327038640.885386
1159240.212891  +/-  292249757.317543
931416.476562  +/-  402117151.43208
336461.59375  +/-  497073508.627628
430391.164062  +/-  454758225.835555
-380905.375  +/-  364077216.986297
502992.59375  +/-  407552582.297009
1367934.71875  +/-  345334558.745477
905734.351562  +/-  403160171.966364
-400320.578125  +/-  349639698.351706
-849137.632812  +/-  409608202.029851
107820.953125  +/-  359500085.281759
13689.09375  +/-  460425082.199706
272979.929688  +/-  495295133.570519
-614099.375  +/-  403569832.571346
-49858.625  +/-  296348478.445143
-428109.429688  +/-  330417799.317509
-155529.84375  +/-  235201177.588469
-399546.65625  +/-  313235927.91287
-244443.953125  +/-  351425377.612754
606426.601562  +/-  309425564.540056
814694.3125  +/-  492794817.786069
-123363.764648  +/-  424300991.428426
-163295.84375  +/-  437334195.126943
-1190986.453125  +/-  281396370.231371
-568925.4375  +/-  384059805.235361
579791.132812  +/-  325372042.069842
1036366.273438  +/-  316025626.571894
385864.613281  +/-  311682098.366261
-697725.257812  +/-  306617705.207901
-776005.164062  +/-  401248509.450028
360686.519531  +/-  268895051.197122
209465.785156  +/-  434262700.341546
425125.316406  +/-  423355267.608179
-552305.15625  +/-  492386557.624264
428009.269531  +/-  309248531.130223
-46194.0625  +/-  340571334.367978
-16629.359375  +/-  308447723.068125
-631663.6875  +/-  423706479.034025
-22953.96875  +/-  309021405.047994
-148687.140625  +/-  428921273.606274
421495.09375  +/-  553968915.685633
-529931.53125  +/-  456924126.394498
-396045.4375  +/-  479069899.498554
-1460930.320312  +/-  335986465.858707
-1316481.804688  +/-  372174044.618449
-507694.609375  +/-  338395099.97325
293940.0  +/-  304388562.135901
553592.494141  +/-  336997696.199664
38794.833008  +/-  304432695.744794
-698579.09375  +/-  342234040.791307
-498951.34375  +/-  373160860.61595
623310.9375  +/-  332279971.761051
277108.765625  +/-  480439855.837809
492539.148438  +/-  456825183.265856
-375383.03125  +/-  553305684.279569
764182.96875  +/-  431035861.09686
279202.59375  +/-  325044858.273616
129778.0  +/-  427236685.22915
-545194.3125  +/-  323077118.231596
261806.640625  +/-  304546918.68026
-792906.875  +/-  461791863.46639
-33984.59375  +/-  498543151.568258
-812302.6875  +/-  471225622.802956
-263286.5  +/-  499562031.922623
-1072835.226562  +/-  435985843.063209
-1289326.423828  +/-  375770448.44057
-1100473.730469  +/-  364022832.564502
-596835.230469  +/-  352415022.448048
14982.25  +/-  381181482.005601
291051.082031  +/-  381874849.582344
-35043.519531  +/-  355131693.416151
-509658.765625  +/-  365294602.3553
-197675.726562  +/-  374363772.84186
756407.648438  +/-  428168064.952078
153970.585938  +/-  499955162.285581
430556.695312  +/-  471682845.199345
-200371.375  +/-  500400621.945186
833094.03125  +/-  464142856.074587
420814.84375  +/-  286502734.666482
186735.875  +/-  353532122.795265
-255138.15625  +/-  232397933.765943
553417.5  +/-  301888838.44277
-1129640.8125  +/-  397602783.302105
-360974.859375  +/-  381539134.691412
-923492.660156  +/-  434153391.037384
77385.59375  +/-  436330343.713603
-257716.289062  +/-  439534213.375189
-539867.367188  +/-  342185575.420291
-876590.085938  +/-  331348487.95487
-946220.40625  +/-  340156670.404666
-567570.017578  +/-  367202802.134099
-10494.578125  +/-  339307066.514304
269200.53125  +/-  362260364.365604
42497.991211  +/-  338439819.449929
-303041.269531  +/-  326860442.021255
4159.15625  +/-  356587722.173864
707306.289062  +/-  437582663.091776
-148334.738281  +/-  440166437.350035
247770.234375  +/-  435250301.745107
-83273.375  +/-  374463008.234678
590881.4375  +/-  396834599.248599
325504.460938  +/-  297833711.472788
140479.46875  +/-  159291677.312
160458.09375  +/-  233389691.74084
735762.492188  +/-  374496867.408618
-1061953.753906  +/-  301630463.232284
-429738.214844  +/-  351282376.423524
-846112.5  +/-  428708763.48815
432183.605469  +/-  377400525.564273
602829.554688  +/-  376150340.517903
499784.875  +/-  306713903.398494
-63937.304688  +/-  280873830.700131
-587175.171875  +/-  266645203.03181
-651794.765625  +/-  315061709.902023
-308233.248535  +/-  266727206.405015
123656.335938  +/-  263402536.845444
313514.566406  +/-  307743992.589494
111252.128906  +/-  269988983.350885
-173858.554688  +/-  286296203.572509
62979.1875  +/-  301695578.881716
512131.871094  +/-  381172365.730745
-547787.560547  +/-  376424498.772034
3333.867188  +/-  429180594.594471
-42289.570312  +/-  351893010.469729
129503.640625  +/-  301672943.822665
79220.34375  +/-  370253566.624873
34021.617188  +/-  235015176.408879
472700.9375  +/-  378546767.682823
690708.3125  +/-  407655614.043146
-649556.296875  +/-  304666590.988154
-239237.9375  +/-  465343553.455072
-628090.59375  +/-  469664167.415377
623373.03125  +/-  422627292.103203
1140821.953125  +/-  390248027.743957
1308913.453125  +/-  320821242.793961
789026.191406  +/-  342189952.596223
125521.84375  +/-  267100876.051666
-210750.25  +/-  303512689.748236
-198687.289062  +/-  300059966.387644
-5212.020508  +/-  241285274.942298
206507.320312  +/-  300383552.536295
276092.640625  +/-  301322850.510179
97403.742188  +/-  267605094.482906
-138802.3125  +/-  340230894.614895
22907.351562  +/-  322101975.220163
275571.574219  +/-  385140685.6578
-918995.824219  +/-  424007495.372587
-194583.578125  +/-  470227193.227018
-1878.273438  +/-  465835705.980283
-374627.140625  +/-  291514956.421868
-191283.09375  +/-  398333954.927538
-117299.0  +/-  395851044.237966
594815.0  +/-  430325179.109125
352657.15625  +/-  303720492.698244
-41829.46875  +/-  359686864.102814
138097.320312  +/-  543561146.283091
-320199.09375  +/-  443539137.217538
544723.578125  +/-  463112577.700307
1134696.5  +/-  444676163.551136
1512820.453125  +/-  380066333.876745
1159728.609375  +/-  420149662.843791
624771.90625  +/-  343298022.804931
332938.003906  +/-  322002380.4631
238088.671875  +/-  375396937.101043
163864.414062  +/-  356660653.936553
103468.542969  +/-  343043884.320818
111403.648438  +/-  375403590.414874
138677.3125  +/-  324030448.502977
28045.476562  +/-  340479004.40054
-143853.625  +/-  421201230.657809
-11077.007812  +/-  377461003.016378
111931.505859  +/-  443328558.925952
-1115773.5  +/-  462205694.199495
-238943.410156  +/-  443870998.446381
111031.853516  +/-  544495951.177773
-734325.0  +/-  377075800.090927
-328270.1875  +/-  312484970.893478
-192256.625  +/-  398565307.06322
379643.3125  +/-  192643744.183487
-217315.671875  +/-  210956506.545175
540803.671875  +/-  456077881.293854
531356.289062  +/-  528165634.61756
9011.359375  +/-  289544229.516624
205383.40625  +/-  398183236.818264
570441.65625  +/-  431905267.510989
988794.21875  +/-  351908471.971022
785623.015625  +/-  402116021.463518
480573.96875  +/-  341450119.984479
468478.445312  +/-  264095746.753018
575273.46875  +/-  340240971.262184
501077.09375  +/-  364845911.071744
214534.792969  +/-  345944009.6064
-55550.328125  +/-  349793092.029135
-112165.605469  +/-  342719721.087759
-19047.193359  +/-  264219476.72098
-9932.554688  +/-  340355757.306997
-104598.820312  +/-  404252529.960348
31876.582031  +/-  351774655.816652
136144.886719  +/-  431550112.62378
-1049098.4375  +/-  397834121.073538
-70934.734375  +/-  289182645.933085
307871.28125  +/-  527776499.153255
-793521.71875  +/-  454715699.04679
-244586.796875  +/-  227157383.150885
-152535.53125  +/-  225306844.619558
-82387.859375  +/-  195717554.882444
-853142.554688  +/-  374830009.130971
881265.279297  +/-  508171349.938144
734728.75  +/-  472761822.438506
290520.421875  +/-  209391525.813581
-298911.5625  +/-  348845588.376526
-328269.597656  +/-  388863761.054965
-13731.992188  +/-  286718974.913623
-184610.457031  +/-  311964684.207022
-332828.421875  +/-  289362291.149999
-50135.40625  +/-  183241861.30251
419328.09375  +/-  214914297.453421
620272.234375  +/-  262512606.430137
391300.976562  +/-  230875025.390171
-54758.34375  +/-  226379586.391018
-355607.882812  +/-  266065415.671623
-306791.609375  +/-  215389676.359446
-69346.410156  +/-  183457558.032308
41711.150391  +/-  288495343.701252
-6585.390625  +/-  307210746.858803
169929.320312  +/-  285141075.332375
360832.070312  +/-  388775820.70499
-707459.367188  +/-  347899330.611866
274521.671875  +/-  209796069.088412
549248.050781  +/-  471967957.75214
-503823.5625  +/-  507209007.524228
49698.09375  +/-  378649231.129962
-4136.320312  +/-  198597740.56161
-541121.6875  +/-  483511447.341004
-1195050.09375  +/-  553748483.337424
805415.738281  +/-  467051284.951448
558846.908691  +/-  448078099.193753
493558.625  +/-  456468299.936907
-742147.78125  +/-  505995796.389391
-1113618.5625  +/-  461403885.076894
-900502.28125  +/-  397898659.621881
-1136389.765625  +/-  365661034.470837
-1307771.949219  +/-  376141705.978574
-931750.203125  +/-  366234826.830413
-219580.859375  +/-  333010719.317561
310973.915039  +/-  334938885.013286
352189.835938  +/-  315240930.952186
-7894.035156  +/-  286405464.843577
-413486.328125  +/-  318029362.96298
-528554.984375  +/-  333351354.46426
-284094.933594  +/-  332123497.007031
56684.710938  +/-  359908134.492406
158509.742188  +/-  377213645.599105
76189.53125  +/-  366188432.168644
303494.296875  +/-  397057204.781685
671828.560547  +/-  463446843.048231
-228210.9375  +/-  506856690.952476
634119.109375  +/-  456305482.773104
631245.664062  +/-  447842064.934714
16618.078125  +/-  475730216.095209
379698.375  +/-  544118348.780352
183029.59375  +/-  483612271.334102
-564882.875  +/-  465718641.584783
-676774.25  +/-  357066865.018331
237673.46875  +/-  280188690.153956
-142594.632812  +/-  425422231.672668
652308.21875  +/-  623476361.801621
-812576.421875  +/-  615810218.608414
-1151860.390625  +/-  465810556.991633
-779145.75  +/-  469069515.832944
-1013982.03125  +/-  436756029.621616
-1382634.761719  +/-  409118894.174019
-1256124.09375  +/-  451762351.992217
-690916.585938  +/-  405970587.746323
-130285.367188  +/-  394133828.130828
94851.023438  +/-  423074695.089217
-53209.914062  +/-  408500862.780042
-343244.050781  +/-  396162682.670493
-484808.6875  +/-  422684283.645381
-317732.773438  +/-  393313707.518723
47722.851562  +/-  413315476.425348
294187.546875  +/-  456210828.848522
165718.46875  +/-  409616591.905992
-95244.53125  +/-  435635804.458586
174154.242188  +/-  466917259.276939
795039.328125  +/-  465131879.144354
91926.171875  +/-  616467113.164066
652944.664062  +/-  623400936.71088
194479.015625  +/-  424258289.003236
490942.0625  +/-  264230927.072779
388831.5625  +/-  367918067.890799
217157.5625  +/-  434933065.211404
493709.3125  +/-  507825512.566667
1429353.4375  +/-  628151689.913756
-783346.148438  +/-  770812169.265232
-1443493.058594  +/-  888151495.728449
858139.398438  +/-  968921769.158852
-88131.8125  +/-  829938989.09541
347604.15625  +/-  565548607.902839
1504297.023438  +/-  541280803.931981
1606229.117188  +/-  513085299.707966
1023043.78125  +/-  445196698.424463
539308.484375  +/-  546678402.232661
370285.484375  +/-  480426714.11444
329431.046875  +/-  450785165.471821
227915.4375  +/-  526703395.733914
42654.238281  +/-  473110057.483104
-123247.796875  +/-  384722045.179422
-128607.765625  +/-  474862512.339012
81623.480469  +/-  526810574.722902
412084.59375  +/-  450635854.82439
617939.5625  +/-  479543378.049023
399093.5625  +/-  545648942.422591
-291553.242188  +/-  446306197.592461
-929713.289062  +/-  514150860.102248
-659543.742188  +/-  540521167.921922
282301.75  +/-  565032372.952308
-235402.515625  +/-  831070741.49239
-180324.625  +/-  969894277.17017
-1306678.0625  +/-  887917938.512405
416434.421875  +/-  767544625.045785
-455648.5  +/-  629987789.067458
-184330.25  +/-  494355919.699266

MSE whole data set =  9.988788638283635
R2 whole data set =  0.9895448439284104

Resampling:

Mean MSE on train data =  9.946248766946175
Mean MSE on test data =  12.519982552844308

Mean R2 on train data =  0.9895836980765955
Mean R2 on test data =  0.9868615330670231

***********************************************
