**** OLS ****

Terrain cut 1


polynomial = 28 
lambda = 0


Parameters with uncertainties
432824.244141  +/-  12660470.780551
269252.97168  +/-  11581507.651862
-177240.926758  +/-  9860593.355682
35734.843262  +/-  13698938.296913
-122685.071289  +/-  12178027.850132
102138.582031  +/-  12975776.996142
-672327.734375  +/-  8887503.421659
204246.776367  +/-  7368297.724264
18715.276855  +/-  10142766.813337
198263.078125  +/-  8850823.262201
-231345.537109  +/-  11195575.271091
117847.834229  +/-  13618935.722521
21407.710938  +/-  17252045.76901
114009.170898  +/-  12646837.7553
337405.069336  +/-  9542178.937046
395442.910156  +/-  11320085.453372
254341.597656  +/-  12537947.865623
33807.939453  +/-  10944582.549493
-150686.165039  +/-  10988463.346559
-171710.114258  +/-  12539137.417953
40719.806641  +/-  11398294.301397
290828.512451  +/-  9544050.971665
144134.280273  +/-  12744073.723927
-230860.03125  +/-  17175653.834284
388069.980469  +/-  13471336.822942
337339.589355  +/-  11128743.051077
-123656.802734  +/-  8782825.797212
-49387.80127  +/-  10085500.165786
-38691.529785  +/-  7329654.116672
81439.182617  +/-  8921627.949677
181945.12085  +/-  3742353.587194
-378239.977539  +/-  10697135.765253
-163046.726562  +/-  12952196.079682
236271.133789  +/-  10238071.31727
100147.288086  +/-  11174114.286899
356445.544922  +/-  16942040.882529
-77163.908691  +/-  12581948.064356
-211303.10791  +/-  8423851.827832
-63749.364258  +/-  8690589.99833
48240.191498  +/-  7733377.249039
90079.619141  +/-  7823734.864741
134012.702393  +/-  8142515.31323
148975.381348  +/-  8051051.919858
68967.994873  +/-  8262987.023683
-31812.837646  +/-  7782604.197119
17171.616211  +/-  7696929.128948
161984.154297  +/-  8698549.727315
18207.262207  +/-  8451649.314536
-350124.464844  +/-  12541562.630566
209275.363281  +/-  17006855.166524
272365.244141  +/-  11178711.220246
-69813.92334  +/-  10198809.947423
-97184.431641  +/-  12946016.064334
81096.299805  +/-  10727287.732155
-5476.789307  +/-  3821062.836364
1056879.306641  +/-  13763377.757313
-777759.025391  +/-  17515491.435469
-302639.953125  +/-  18667859.49103
149034.423828  +/-  13851927.107097
335896.42627  +/-  12688314.331533
541641.960938  +/-  21063018.35353
-145632.371094  +/-  13272282.797344
-433245.835938  +/-  10293228.540506
-370106.616211  +/-  14004798.274355
-342401.566406  +/-  12331492.726973
-327735.306641  +/-  12717594.818125
-152233.433594  +/-  12948863.440822
148938.243164  +/-  11831775.710094
332248.380127  +/-  11894016.562164
225300.463867  +/-  12987499.820479
-41132.411133  +/-  12614313.565131
-148898.689453  +/-  12318399.20016
-31992.839844  +/-  13983664.839692
-105727.367188  +/-  10267487.979109
-469304.066406  +/-  13217188.743453
-36523.79541  +/-  21058297.681344
101475.78125  +/-  12651734.569918
-3827.513672  +/-  13821042.549037
-93253.597168  +/-  18656246.328118
170590.673828  +/-  17512159.022917
-105292.205078  +/-  13786460.775369
1078493.96875  +/-  13936474.005699
-570879.538086  +/-  12855016.013344
-190604.779297  +/-  13700053.739058
-86029.53125  +/-  10615461.827094
299336.098206  +/-  12721977.173224
485174.710938  +/-  18944054.135496
-247315.515625  +/-  14533586.611745
-403396.358398  +/-  14827312.125335
-214569.177734  +/-  18251648.285877
-254609.391602  +/-  13851413.102995
-478379.806641  +/-  15459998.605121
-512210.998047  +/-  16974770.030687
-198180.785156  +/-  14602760.458862
